gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm20678,341.8564951916241,1.8120913459212495,0.44789500836437196,4.045794911934083,5.214587160243249e-05,0.0005631364014322541
Uxt,751.8861858156024,1.8685439438023237,0.4620683534668752,4.043869115430074,5.2576277288553304e-05,0.0005674307010544052
Fkbp11,418.1791078277897,2.3702873804639153,0.5863005211354654,4.042785730214724,5.281988574007289e-05,0.0005693503800806114
Tie1,4875.857762719116,-2.10960784493373,0.5218134846577577,-4.0428388820142525,5.280790919429564e-05,0.0005693503800806114
Hcn1,40.151902254655845,-4.722706725159261,1.1684442425033315,-4.041875986346687,5.3025275238269576e-05,0.0005708538332363615
Kmt2a,2376.0254804498845,2.0695562831363645,0.5120216876136775,4.041930904883571,5.301285505122776e-05,0.0005708538332363615
Cd48,1685.9699860885519,3.1010070654575737,0.7672660263046317,4.041632183810996,5.308044607755521e-05,0.0005710928490406281
Gm27826,125.58725672899492,2.527194912243117,0.6253950156514566,4.040957873018237,5.323332138192122e-05,0.0005723821185460207
Gm38312,130.67530762869907,2.763614309671084,0.6841851062839429,4.039278675154556,5.361583313833889e-05,0.0005761373831403885
Vps36,1901.5305874553326,0.915569728316177,0.2267492343818656,4.037807363769429,5.3953128782468417e-05,0.0005786376060808407
Rnf128,3053.5947498396577,2.3621171727556516,0.5850602900534925,4.037391039716064,5.4048934686456544e-05,0.0005786376060808407
Apoa1bp,4209.155810796193,1.067047172199042,0.2642600129958298,4.037868461831495,5.3939082235868614e-05,0.0005786376060808407
Apoa4,381.07340214205993,-10.92336324829166,2.705285309958307,-4.037786036127926,5.395803285890999e-05,0.0005786376060808407
Eps15,2696.9909930133476,-1.793433398275306,0.4442056770484362,-4.037394141812713,5.40482202257792e-05,0.0005786376060808407
Malat1,70211.31272243308,1.9945958012374156,0.4940297858669116,4.037399886197847,5.404689722895931e-05,0.0005786376060808407
Dolk,1085.8976475144543,1.0075939599098795,0.24965682833393557,4.035915887556432,5.438970072671941e-05,0.0005819261247611079
Anapc2,3554.4556544313486,-1.0097994008497213,0.25034953885003214,-4.033558062412191,5.493859791934745e-05,0.0005874360451598374
Mgst2,3762.454350717761,2.778722967097554,0.6890151246681622,4.0328911044381215,5.5094814124105104e-05,0.000588742979801202
Ctsd,120455.64512348177,2.0886842439091686,0.5179577917507584,4.032537548762747,5.5177795197989606e-05,0.0005892661950798866
Mrps16,1648.2950593598352,1.3541718627170836,0.3359669083985238,4.030670369210188,5.5617997857971294e-05,0.0005936013301884034
Gab1,1726.5953548069522,-2.5817206594077056,0.6408855990677426,-4.028364287110177,5.616626774298478e-05,0.0005990837991650138
Inadl,244.91501711235261,-2.887896574370418,0.7169526385140005,-4.028015825921288,5.624955814290668e-05,0.0005994279437711815
Abhd17b,1325.6949533159643,-1.509510318388459,0.37475989922278946,-4.027939812981636,5.6267742556976155e-05,0.0005994279437711815
Gm3052,439.52152116357723,2.551646145806822,0.6337901137382911,4.026011278018238,5.6730969072905526e-05,0.0006039913007257957
Ccnk,195.88862626906848,2.167182619752024,0.5383370584014615,4.02569837229348,5.6806467543428606e-05,0.0006044236061346869
4632427E13Rik,1138.5716516795844,2.3031624715751042,0.5721632523476563,4.025358955027162,5.688847036966093e-05,0.0006049245449621034
Rassf8,921.2145678753485,1.6604631081141679,0.4126028772801323,4.024361436982454,5.713011906428568e-05,0.000607121424804636
Ddx27,1692.9338627356817,-0.7767678819893237,0.1930571520373445,-4.02351259091954,5.733651734225959e-05,0.0006089412344589949
Rph3al,327.459149861311,-1.873206136570209,0.4656157929832187,-4.023072595043445,5.7443780770909994e-05,0.0006097065995794748
Dlat,2046.5368308120353,-2.3085620461045666,0.5739215554283389,-4.022434815820084,5.7599597838411577e-05,0.0006102711513778365
Zbtb10,359.1953676464206,-1.3628261857322819,0.33879969303332325,-4.022513047549422,5.758046337691901e-05,0.0006102711513778365
Sft2d2,2507.1594509904357,-2.1480195557493924,0.5340114496852669,-4.022422285168945,5.760266323188793e-05,0.0006102711513778365
Rab6a,4574.07667530891,-1.499787736105955,0.37287040563522034,-4.022276140555922,5.763842623678671e-05,0.0006102767843970779
Clptm1,5528.3752363932,-1.3381562149442883,0.33271047176919916,-4.021984062685486,5.7709963548046905e-05,0.0006106609582035849
Aprt,3019.7762427236316,1.3005552485950458,0.3235880198602616,4.0191699592484245,5.840353077571212e-05,0.0006176226862618348
Naa20,2133.0568402909917,1.3102866012857495,0.3260724349197851,4.018391194607064,5.8596856125046486e-05,0.0006192890431958848
Ap2s1,3087.4798748897683,0.9261864384168381,0.23056617606650406,4.017009147732452,5.89414369645505e-05,0.0006225509579877705
Farp2,171.0567754447626,-7.190019408718622,1.7902313165047448,-4.016251610856885,5.913112422209477e-05,0.0006241738779860607
Srp14,5141.070050430287,1.5045850015616857,0.3746526636144954,4.015946362281443,5.9207721757107386e-05,0.0006242216410691505
Adck3,3085.413423100528,-2.1660231957757596,0.5393473906035332,-4.016007555634905,5.919235867998218e-05,0.0006242216410691505
Pianp,352.81787042113984,4.654275157224605,1.1595000480934112,4.014036191613551,5.9689188240490263e-05,0.000628914914052173
2610203C20Rik,369.4483022688609,3.565193864657241,0.8882459195561913,4.013746403066594,5.976255374170126e-05,0.0006293051403730998
Rspo3,225.06563805889095,3.68490241054674,0.9181820548187781,4.013259016779663,5.988613749372275e-05,0.0006302233740378283
Cxcl1,2163.253230327859,-4.808132166388071,1.1982345580650906,-4.01268026700235,6.0033202055245e-05,0.0006313874474808464
Gm27224,51.155542062134295,2.569189003563756,0.640634435216087,4.010382305935779,6.062051225633399e-05,0.0006371774959370251
2900076A07Rik,184.0411531830418,3.0229457411828093,0.7539825142980523,4.0093048364618005,6.089776025679449e-05,0.0006397034585616702
Rpl14-ps1,146.5842209188175,-3.182146793183367,0.7938904630687083,-4.0082945207366265,6.11588189593125e-05,0.0006412790932283361
Rpl37rt,7261.015247605944,1.3646694986048713,0.3404406902276712,4.008538161793299,6.109576699327454e-05,0.0006412790932283361
Tusc1,408.438876909832,1.7069529064241515,0.42585314723103,4.008313470319643,6.115391278049865e-05,0.0006412790932283361
Pcdhga9,43.67550484115319,-9.448458605107842,2.357530815479084,-4.007777350383341,6.12928619249359e-05,0.0006422957981026859
Arih1,2403.0629253838056,-1.2310293922594606,0.30720451351930805,-4.007198260718553,6.144328355348106e-05,0.0006434828039379679
Lrg1,1130.6878016507367,2.993264232870846,0.7470323840275181,4.006873459398227,6.152780535218737e-05,0.0006439786370456735
Usp3,3426.748711867047,-1.0074598923026923,0.25145918093360836,-4.006454998231652,6.163686216976783e-05,0.0006447305111743469
Ikzf3,125.4907562694978,10.311157124421888,2.5743992207084947,4.005267342173984,6.194737955704028e-05,0.000647587512786392
Diap2,1119.8225605051764,-0.995006678409581,0.24845508558917484,-4.0047748511569745,6.207657719470315e-05,0.0006478628365102875
Gm28417,586.2477069399214,2.5174267293896504,0.6285952682526948,4.004845178658975,6.205811222822077e-05,0.0006478628365102875
RP23-412L13.5,34.24094182062108,3.1323220356048456,0.7821537985624875,4.004739274247225,6.20859201366515e-05,0.0006478628365102875
Sacm1l,2058.0769053102545,-1.3729437808946305,0.34296320289559035,-4.003181009808219,6.249644848290522e-05,0.00065175405214984
Mgea5,3261.5321204508077,-1.1008086664329153,0.2750319390822333,-4.002475749203,6.26830945449545e-05,0.0006533071983800855
Efnb2,1519.8407713560894,-2.5561869535718253,0.6387997599904882,-4.001546515311601,6.292982054003434e-05,0.0006551709624561716
Rab33a,95.15087350242709,-8.103096336048985,2.0250058941058304,-4.001517407744149,6.293756387986776e-05,0.0006551709624561716
Umps,1818.3596958243709,-1.2287573397050617,0.3071198098450484,-4.000905510865641,6.310055265897571e-05,0.0006564731370322987
Arhgap39,1029.1666206127923,1.8580400336713419,0.46454135634450183,3.9997300741797197,6.341477114979216e-05,0.0006589506093921415
Trim6,291.7619789160198,2.427773931099747,0.6069650468485602,3.999857889189926,6.33805319228159e-05,0.0006589506093921415
Gm9840,114.00671273947746,2.167117830227006,0.5421028734470319,3.9976136198044925,6.398428093054542e-05,0.0006644698526851965
Rps4x,10732.027051364226,1.3106667675041324,0.32791401474987325,3.9969830765052383,6.415488559222852e-05,0.0006658423776084976
Usp1,1436.76627124744,-1.8433734592688278,0.46132860583654983,-3.9957926648102564,6.447814699498563e-05,0.000668796683980324
Platr15,55.751797211306105,4.127443900734452,1.0330721669521619,3.9953103304597892,6.460956534324888e-05,0.0006697587617449174
Fam129a,2791.799470379803,-2.4669904247537504,0.6175590428833105,-3.994744232447253,6.476412959310336e-05,0.0006709594813467323
Rps23-ps1,7353.446067523178,1.407188623964183,0.3522849802664453,3.9944610266945753,6.484158578935983e-05,0.0006713603999063306
Sucla2,2869.796153175084,-1.3005711928800938,0.3257124343295286,-3.9930044290672817,6.524134936038953e-05,0.0006750959699048192
Fbrs,585.8138176739482,2.110008454105013,0.5284671924909972,3.992695259206575,6.532650067824203e-05,0.000675573519252841
Bicd2,1616.5194227400605,-1.6249824703753175,0.40710073073533176,-3.991598019095099,6.5629551523583e-05,0.0006778097780437994
Cenpn,99.84787186244135,-9.264227325873561,2.3209961641471444,-3.9914875642535685,6.566013206081835e-05,0.0006778097780437994
Myo15,28.508415982511213,-6.158739680637206,1.5429458965181206,-3.991546103162326,6.564392329409393e-05,0.0006778097780437994
Gm17420,29.268376161944303,2.6299001926523666,0.6590022338666558,3.9907303154673484,6.587014745741187e-05,0.0006795727779971939
Gm22993,46.64853424266585,4.71315623273695,1.1810699076100104,3.9905819311529154,6.591137478881683e-05,0.000679593353626122
Proca1,268.44380974806205,3.1216464059210405,0.7823224378890599,3.99022992916345,6.600927327505932e-05,0.000679793478995587
Fkbp9,5355.277388727819,-1.4321472524461802,0.3589018891741588,-3.990358634616226,6.597346187821291e-05,0.000679793478995587
Gm38026,48.181331652510096,2.742357080699712,0.6874383873623089,3.989240535754915,6.628518002854113e-05,0.0006822292860691559
Syt9,70.5408810680092,-8.013214929961777,2.0092764718078637,-3.9881096715136555,6.660187453724432e-05,0.0006850817522174265
Cbr3,837.7988203762367,1.1629865770227892,0.2917582810339757,3.9861304806884212,6.715958864154853e-05,0.0006904085426996462
Tmem260,988.4789631936707,-1.7724404336468345,0.4448527784089004,-3.9843303665232814,6.767067600334096e-05,0.0006952499701837913
Ces2a,244.76723060490534,-11.094715234807198,2.7847373610471755,-3.9841154824866964,6.773193105467457e-05,0.0006954668107463384
Ddx50,2356.41700268694,-1.122505789361451,0.28175667961351003,-3.98395449187295,6.777785756955092e-05,0.0006955260952723702
Phkg1,223.79956377528075,1.7294755662732908,0.4341261923613424,3.9838083872943835,6.78195629827823e-05,0.0006955420189388721
Col1a1,9030.356031389978,-1.7346801735597133,0.43553804084602715,-3.9828442314478867,6.80953898032618e-05,0.000697957598918403
BE692007,320.68804636884244,3.6953578255178097,0.9280043009562039,3.9820481669213814,6.832392853493708e-05,0.0006998859196228149
Cox8b,87.65903726871336,5.38916857741517,1.353482804107453,3.981704504158092,6.842281330771461e-05,0.0007004846170899719
Zic1,28.857273548368568,2.739088901753061,0.6880564353222309,3.9809073226243274,6.865271420984519e-05,0.000702423104278168
Galnt16,99.39720528148803,-10.162889261578002,2.5530994111006007,-3.98060851739296,6.873907546450038e-05,0.0007028915378961485
Lrp5,263.72070903724335,-1.8950763570171882,0.4763583917408735,-3.9782575260016837,6.942215830592295e-05,0.0007094575965635383
Opcml,31.843322106832346,3.0466028682690927,0.7658508391053048,3.9780629761119624,6.947897175576936e-05,0.0007096195452555642
Sod1,4511.732412966697,1.5946904947566214,0.40093864993822054,3.977392788154354,6.967502040883804e-05,0.0007112025359586875
Arhgap35,1857.997957958374,-1.7060671263763731,0.42905773280490894,-3.976311335127751,6.999247960660396e-05,0.0007140222212871577
Susd6,3202.2491259794115,-1.0912928405258455,0.2745509257039293,-3.974828486656336,7.042999302870678e-05,0.0007180625893132776
Cxxc5,1404.5901073460675,-1.3155214680172695,0.3309849465669703,-3.9745658576381557,7.050775073191975e-05,0.0007184325048107729
Btg3,1560.5082042192535,-1.099967284351501,0.2768860779404837,-3.972634855942224,7.10819695196933e-05,0.000723857657860157
Gm24543,33.18826446871999,8.176604841572736,2.0584572572081177,3.972200449118216,7.121175650306135e-05,0.0007247532586051873
Htra3,8095.384912466227,1.543161115875294,0.3885131050184141,3.9719667005882697,7.12816858831069e-05,0.0007250389682132576
Gm37893,94.84073301280837,4.471609783400488,1.1258781854610642,3.9716639341131708,7.137235958094603e-05,0.0007255352186978562
Tmem176b,27283.500592156295,1.138685213018969,0.28672275265328645,3.971380723998212,7.145727521715715e-05,0.0007259723878660388
2310061I04Rik,543.7115533656423,1.3433805534763794,0.3386219128270161,3.967199116740685,7.272223347599895e-05,0.0007383906965247678
Ipp,212.415047551014,-4.39447249062078,1.1079330896500172,-3.966369929441263,7.29755704931619e-05,0.000740528899872613
Fkbp7,1497.769106084974,1.8115413701806011,0.4568910373599428,3.9649308523280418,7.341722635214152e-05,0.0007445744700654539
Rbm18,2016.6085879152233,-0.8411920462381328,0.21224488889405327,-3.96330884866694,7.391805295374529e-05,0.0007492150457956559
Tmem208,1761.3292005924723,1.3982562308011637,0.3529370425782539,3.9617723903014213,7.439544429485924e-05,0.0007536127988745918
Gm37266,92.57155816553943,2.1407212094795565,0.5404615464719058,3.9609130815208426,7.466370909830758e-05,0.0007558882343663844
mt-Tc,136.67088958260334,3.2114606904503042,0.8109210586637615,3.960263031943158,7.486725345307819e-05,0.0007575061707442877
Myo1b,2719.1785147511123,-2.2325565288841682,0.563813672728916,-3.9597417318355643,7.503086263690663e-05,0.0007587183903073535
Elof1,1976.746661005639,1.2194904302602452,0.3080024597230683,3.959352893988949,7.515311885211044e-05,0.0007592800377493855
3110062M04Rik,578.1845567601205,2.184708329590952,0.5517934688865098,3.9592863141341237,7.517407139707863e-05,0.0007592800377493855
Arhgef7,452.04899297606556,1.3440574965552405,0.3397601385881761,3.955901072269031,7.624671082190047e-05,0.0007687692228503842
Klk1,125.88750040923749,-9.860938399559638,2.4926504611327553,-3.956005285666267,7.621347521330371e-05,0.0007687692228503842
Pycard,1303.2111104187748,1.638902456075572,0.4142842153522935,3.9559857589116785,7.62197016187774e-05,0.0007687692228503842
Ssrp1,3690.0884059629384,-1.4792362467440408,0.3739831872665016,-3.9553549386965683,7.6421107285461e-05,0.0007700793603250468
Gm12122,49.093896063757455,6.025745401965232,1.5236697103053074,3.9547582794422125,7.661206918709897e-05,0.0007711064860307544
Ssr3,7916.657844530518,-1.0975668091034205,0.2775245799983228,-3.954845401838113,7.658415739903075e-05,0.0007711064860307544
Eif1b,2627.832197355247,1.0042546481240364,0.25398619168628334,3.953973408776741,7.68639556984654e-05,0.0007731924742211486
Sowaha,127.96821550670757,-7.876392618261922,1.9921316076967783,-3.953751141656894,7.69354294600765e-05,0.0007734622803873738
4930426D05Rik,303.40892034078564,3.6639532476273526,0.9267750409964615,3.9534440242239346,7.703429168882833e-05,0.0007740069609245268
Tspan10,308.9179574438851,7.993253655445707,2.022165711768762,3.9528183120334446,7.723608251654007e-05,0.0007755832761451464
mt-Ti,19.571866921217577,6.575509438731651,1.663557203669024,3.9526800907291757,7.728072593387153e-05,0.0007755832761451464
RP23-384A11.5,103.43271855894659,2.4371801989165953,0.6166334639837991,3.9523969120505402,7.737226462569803e-05,0.0007760523264889064
Slirp,2410.9866636964075,1.829278871583189,0.4629718414778593,3.951166588758229,7.777116336557321e-05,0.0007796019049875342
Rabgap1,2224.485755036942,-1.4583532583803187,0.36916363963077825,-3.950424965575975,7.801255288652183e-05,0.000781569370214188
Arrdc3,3698.6428261087203,-2.862848599444998,0.7247347653343927,-3.95020183435533,7.808531795485413e-05,0.0007818461720312042
Gm37521,21.90524940119676,3.696131326391072,0.9359861424586272,3.948916718662263,7.850565619397352e-05,0.0007851472151224072
Tmem64,3071.35008661941,-1.3878743500654367,0.35145433794479547,-3.9489464212657874,7.849591690263211e-05,0.0007851472151224072
Btrc,1073.2937192825414,-1.7180859692286172,0.43511458964416116,-3.9485827644475817,7.861523627715686e-05,0.0007857894534292621
Adam28,52.138910365789876,3.0596560587782857,0.7750151219221513,3.9478662702604943,7.88508269714233e-05,0.0007876897490190278
Amhr2,3785.3743955812115,-1.9493256849975218,0.4939154902275684,-3.946678578757233,7.924282302624406e-05,0.0007911493835507779
Ltbp4,13137.446312951024,-1.7740934927059073,0.4498403528488527,-3.9438291417622255,8.01908012686321e-05,0.0008001526840871228
Ctnnb1,15238.473093012051,-1.1489204663867558,0.2914131229092947,-3.9425831442202037,8.060869169114604e-05,0.0008038593882982336
9130230L23Rik,80.42431578144208,2.3287852207762785,0.5907753800499107,3.9419131186196945,8.083425930526214e-05,0.0008056450170804089
Slc7a5,6724.5622591634165,-1.6481851665083371,0.41843332754745743,-3.9389433345779676,8.184125485783985e-05,0.0008152123154959758
Tmem259,1332.4864672268466,1.319321630018368,0.3349818028905466,3.938487460017191,8.199687876535553e-05,0.0008162930655020049
Pdgfrb,4567.015160739042,-1.7060129090659335,0.4333214049980654,-3.9370612422747735,8.248556127758629e-05,0.00082068632535919
Igkc,18652.0371260468,6.379002920501448,1.620497921205565,3.9364462225016656,8.269714136670836e-05,0.0008223191060586235
Selm,3021.2537681150898,1.1536246315575536,0.2930902641492236,3.9360728508204503,8.282583939939406e-05,0.0008231263282135995
Arhgef15,853.3331199111326,-2.3963536606087708,0.6090535028563964,-3.9345536137139447,8.33514621681189e-05,0.0008278750158693554
Qsox1,2890.7771854057573,-0.9901071082801902,0.2516852595350764,-3.9339097971377335,8.357515827977485e-05,0.0008295782355731252
Snap91,142.37587531214302,-9.099952321545471,2.3133065620209465,-3.933742492648959,8.363338156196746e-05,0.0008295782355731252
A330094K24Rik,45.25768047582079,-7.715675939137133,1.9614560922585444,-3.9336470337466567,8.366661918636704e-05,0.0008295782355731252
Pwwp2a,990.6076445753928,-1.5980121690063387,0.40638256750961044,-3.932285232605475,8.414214311936599e-05,0.0008338159056714289
9030624J02Rik,3152.201858626784,-1.7598693053915297,0.4475915386599824,-3.931864553696206,8.428955453260827e-05,0.0008338456102877445
Evl,2251.2070273173076,0.9546425497767729,0.2427861868152491,3.9320299161138808,8.42315802824186e-05,0.0008338456102877445
Aup1,5562.391751640954,0.8221589286098848,0.2090949126865221,3.9319891528995567,8.424586791777192e-05,0.0008338456102877445
Gm13632,173.25609614605114,1.522542927228424,0.38724762197455515,3.931703749309184,8.434596694847487e-05,0.0008339274197953663
RP24-496C22.3,71.81046527417969,2.354616332960306,0.5989621007276971,3.9311608031620224,8.453670373013747e-05,0.000835066340651072
Tpm1,17710.50810033381,-0.9573850216222032,0.24354116341298782,-3.9311014540844016,8.45575777336324e-05,0.000835066340651072
Mtfp1,578.8439207320253,1.2331851014117763,0.313863713935216,3.929046419384165,8.528337730679597e-05,0.0008417542231956239
Plekhg5,650.0313154498175,-1.9544352622662335,0.4975563302502238,-3.928068328028984,8.563088474104512e-05,0.0008447028391141136
Serpina3n,1215.5564862009912,5.584586491017995,1.4218144210658004,3.9277886117034573,8.573051131220017e-05,0.0008452042782868135
Sdhaf4,1291.8055372922815,1.5674047909509472,0.399075855463728,3.927586120512392,8.580270093541133e-05,0.0008454348040973806
Nr1d1,4326.951787786152,-1.6853116131249348,0.4293668846985247,-3.9251085101922993,8.669065124808579e-05,0.0008533100500393367
Mrpl36,2171.277757410553,1.0380947810753451,0.26447727366825485,3.925081224095919,8.670047847068657e-05,0.0008533100500393367
Tmem60,994.1448659386177,1.7808711401310486,0.45377123373880257,3.9246012257272005,8.687352446973876e-05,0.0008545276495541254
Sgip1,887.1460661335658,1.3960721872653383,0.35577118999064383,3.9240731867638092,8.706426669580389e-05,0.0008550301678604302
Gpr37,392.4624198522069,-2.4198853317251845,0.6166805737237021,-3.9240498806589468,8.707269461412071e-05,0.0008550301678604302
Dctn1,3713.2438190165794,-1.3104084581910078,0.33394084887657466,-3.9240735675177545,8.706412901453814e-05,0.0008550301678604302
Apbb2,3162.8529800215606,-1.347760391265494,0.3435313406308114,-3.923253083083078,8.736129543638265e-05,0.0008573781073932126
3222401L13Rik,253.96655081387158,4.3235584130053795,1.1020924818749396,3.923045011295157,8.743680791206724e-05,0.0008576332880253844
Cry2,1638.667028143087,-1.693664125790737,0.4318913889811175,-3.921504732442778,8.799771990338589e-05,0.000862646578475637
Ajuba,950.4045921786814,-3.2793658853314698,0.8363137432087254,-3.9212148693735056,8.810365655287571e-05,0.00086300562073625
Gm21781,305.3968249794893,2.7235502410357304,0.6945826574797654,3.921131936863933,8.813398817009734e-05,0.00086300562073625
Gm13502,87.59209481127071,-9.229607012780011,2.3540715700990775,-3.9206994086384377,8.829234038613952e-05,0.0008640677515077451
Ccdc167,416.1965611604913,1.9597415183518547,0.49986691298711555,3.920526579046388,8.83556898797033e-05,0.000864199469280757
Gm10382,163.5163271022477,-3.642695941058023,0.9294183576508916,-3.919328589834346,8.879598640692677e-05,0.000868015844548976
Tert,91.22448230106784,-6.1405826700744095,1.5675285255595908,-3.9173658213857943,8.952184487470448e-05,0.0008741435558895805
Lipa,9078.840260555296,1.7539249486786759,0.44773129320798344,3.917360647525545,8.952376562453041e-05,0.0008741435558895805
Pcdhgc3,2326.296911529314,-2.328691562163,0.5946088346156425,-3.9163420161227096,8.990268278679194e-05,0.0008773488852015831
Grk1,44.35046838126382,2.7597118796895033,0.704714235542352,3.9160722751195927,9.000327622379541e-05,0.000877836008304383
Cd300a,3369.4396418189685,1.8456689824775492,0.4713657702480598,3.915577029503546,9.018824306134732e-05,0.0008791450457561387
Arl11,980.8031391676647,2.957503302348836,0.7554119027373197,3.9150869765646945,9.037162391293944e-05,0.0008804371594037891
Tmpo,4470.158457672199,-1.4695018560502755,0.3754405640634656,-3.9140732161319316,9.075209788522335e-05,0.0008836469025114328
Rpl35a,8824.600038561948,1.6255148938003074,0.4153827168254171,3.9132944823111204,9.104539113069708e-05,0.0008851738460007136
Lsm10,1404.5799763099667,1.3686904630712216,0.3497362799689958,3.913492941574595,9.097056084928525e-05,0.0008851738460007136
Ano1,3606.267751590883,-2.43838165259101,0.6231091125259216,-3.9132498684001713,9.10622210814728e-05,0.0008851738460007136
Gm16001,34.16937555437381,-7.329585307380875,1.8731943484209483,-3.9128803231546767,9.1201739687564e-05,0.0008860328294267995
Chrac1,1622.2637423438457,1.1822150367263335,0.30216241716546566,3.9125151559763527,9.133980370565074e-05,0.0008868767263392837
Clec2d,306.9464393350212,2.698485034897332,0.689782519005944,3.9120809248488344,9.15042366747456e-05,0.0008879755673276992
Gm11512,15.307222648663947,4.795724759970503,1.2260533955470483,3.911513786747205,9.171941942777362e-05,0.0008890675899988219
Wnt7b,80.51851875696359,-10.190972092281545,2.6053043095708377,-3.911624471215904,9.167738617922203e-05,0.0008890675899988219
Lman2,7180.014265065486,-1.0122321432394672,0.2588492433826369,-3.9105084102686076,9.210205306783086e-05,0.0008922772725061331
Gm14418,208.9768112689112,3.466291815797023,0.8864369747221205,3.9103646560813115,9.215688714281096e-05,0.0008923094461083127
Ss18,3603.7052248756136,-1.3982818429093284,0.35761009939080307,-3.910073695601252,9.226796645004479e-05,0.0008928858742165786
Vwa8,1040.458536468959,-1.9158436663820289,0.48999451100836855,-3.9099288325483066,9.232331762186265e-05,0.0008929226732807955
Atp6v1g1,8809.000701834495,1.5485797162963446,0.39608086747684224,3.9097564246444847,9.238923436360013e-05,0.0008930199878213853
Hbegf,781.5113109846307,-2.348151727739272,0.6006067029235789,-3.9096329033777875,9.243648759749128e-05,0.0008930199878213853
Vkorc1,3000.179008440086,1.2452113631401558,0.3185188054827686,3.9093809900888874,9.253292813409921e-05,0.0008934533897095131
A330044P14Rik,50.028506240235025,2.7138389929779105,0.6946929899595028,3.90652998115918,9.363103060438423e-05,0.0009035524858658182
Tysnd1,1139.3139087393768,-1.2616574990266924,0.3230289214151725,-3.905710651230355,9.394887540303225e-05,0.0009061149330352586
Hivep3,736.435426579978,1.0408921100212138,0.26651785012353285,3.9055249377809145,9.402106122534917e-05,0.0009063065233976061
Gm19569,55.64274986698202,-7.001536685308011,1.793108289107635,-3.904692609944055,9.434522649190712e-05,0.000908925480140609
Gm20045,130.60793540944138,3.816703809425503,0.9775390352153887,3.904400409528955,9.445927936883815e-05,0.0009095184198037879
Raly,3062.1099240530843,-1.406172306527327,0.36017133614546876,-3.904176055696424,9.454693843742572e-05,0.0009098567042294935
Grap2,71.93881952385391,4.096512429749353,1.0493584973427486,3.9038254706306743,9.468407214193066e-05,0.0009106704595460983
Drap1,3933.8554640779184,0.8247043845017903,0.21127135910959022,3.903531401404965,9.479924412462958e-05,0.0009112722012912506
Gm21955,272.9009699117706,2.3143192636747885,0.5929246892555691,3.903226338205735,9.491886168381283e-05,0.0009119159856278457
Gm23935,2312.160121035982,2.160334013139434,0.5535029641923771,3.9030215787400597,9.499922932205012e-05,0.0009121821786677118
Gm37834,58.39819866755219,2.918430823236417,0.7477914342506565,3.902733689589404,9.51123338677688e-05,0.0009122568367981679
Gm16041,66.9006501260064,2.6636937287402795,0.6825041890836531,3.9028239992440485,9.507683975131297e-05,0.0009122568367981679
Cd247,189.9896906717524,5.611867645889679,1.4380559152301022,3.902398777721886,9.524407248724258e-05,0.0009130148442855649
RP23-218L17.2,119.52288490644291,3.5211346542600617,0.9024543682014818,3.9017315205392564,9.550705394555319e-05,0.0009150294183876507
Cpa3,727.8205116439467,4.370204058112203,1.1203182615405183,3.900859432660553,9.585179769169925e-05,0.0009178246764044303
Poc1a,180.1122996845347,-4.618142929868784,1.184262571579295,-3.8995937562310834,9.635422105427922e-05,0.000922125865802334
Gm9887,48.12501187670649,-3.2886585703336313,0.8440316831818512,-3.8963686267510313,9.76457341736191e-05,0.0009339698549726284
Dnm2,4263.737943565385,-0.995844835412701,0.25576514708681347,-3.893590845959496,9.877118899708475e-05,0.0009442133199820652
Coa3,2184.9802495404942,1.030939745839884,0.2648067319614435,3.893178010255386,9.893949648258086e-05,0.0009453005836024632
Errfi1,2947.8701264251936,-2.3777641509224967,0.6107910975593799,-3.8929253560237673,9.904263368258474e-05,0.0009457643333239983
Ccl24,48.11704370916218,-8.835591731120504,2.2700008214325083,-3.8923297505878027,9.928617045051637e-05,0.0009475675176550107
Ccdc171,390.27306051639493,2.040658987973948,0.5246312558194747,3.889701510037628,0.00010036759728085917,0.0009563684165853143
Dnaja1,8713.929891082507,-0.7871975222204749,0.2023744217272806,-3.8898073951326753,0.000100323815245598,0.0009563684165853143
H1f0,7464.004957016386,-1.1992780943396373,0.30832258891272735,-3.8896861192324135,0.00010037396266898173,0.0009563684165853143
Mrpl51,3201.378956222674,1.4143145186876458,0.363655341764589,3.8891619516019573,0.00010059097755775473,0.0009579092431310761
Ddit3,1856.3951055669206,1.9435210954604767,0.49974770667373863,3.889004530698744,0.0001006562390947605,0.0009580040514282646
Gm12671,1014.8499444078361,-43.2808512266689,11.131267506222056,-3.888223079939114,0.00010098079498704279,0.0009605652557746047
Wnt6,1207.4950379398495,-2.5392650534989047,0.6536234625448611,-3.8849049934841093,0.00010236991246707202,0.0009732445794482006
RP23-187D22.9,24.10533124670296,3.1195938703818658,0.8033441431128293,3.883259618093363,0.00010306541988328126,0.0009793193654515622
Pum1,3073.6214611997716,-1.683424404760255,0.43382179203263993,-3.8804514565132706,0.00010426275382513435,0.0009901531917538252
Sbno2,1730.8792712752656,-1.0822126753447774,0.27894878535847617,-3.87961063875589,0.00010462380467761498,0.0009930375586989844
Ppdpf,3119.0509260265026,0.8990886739217958,0.23176863411751464,3.8792508630219875,0.00010477865413504792,0.0009939626763019167
Gm10288,3363.35262756504,1.9684047242254743,0.5075385135603651,3.8783356762764334,0.00010517353098345514,0.0009971625088644827
